antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'22356'}),frozenset({'22355'}),0.0262788689833801,0.03156701921001511,0.012249082667817828,0.4661190965092402,14.766015549588444,1.0,0.011419537105801998,1.8139494678643178,0.9574372927202306,0.2686390532544378,0.44871672683508335,0.4270766422717141
frozenset({'22355'}),frozenset({'20719'}),0.03156701921001511,0.028653140513706023,0.013058493416792575,0.41367521367521365,14.437342862201618,1.0,0.012153999179769155,1.6566702997069445,0.9610733993157999,0.2768878718535469,0.39637959334642847,0.43470954657395333
frozenset({'20719'}),frozenset({'22355'}),0.028653140513706023,0.03156701921001511,0.013058493416792575,0.455743879472693,14.437342862201618,1.0,0.012153999179769155,1.7793699404826364,0.958190339287854,0.2768878718535469,0.43800331946219134,0.43470954657395333
frozenset({'21669'}),frozenset({'21668'}),0.018940211526009065,0.01796891862723937,0.011385711202244766,0.6011396011396012,33.4544116766339,1.0,0.011045376082551208,2.462092211155993,0.9888373649800023,0.4460887949260043,0.5938413697631237,0.6173866173866174
frozenset({'21668'}),frozenset({'21669'}),0.01796891862723937,0.018940211526009065,0.011385711202244766,0.6336336336336337,33.4544116766339,1.0,0.011045376082551208,2.6778107341134345,0.9878593402220684,0.4460887949260043,0.6265606126449864,0.6173866173866174
frozenset({'22578'}),frozenset({'22579'}),0.02336499028707101,0.014893157781135334,0.012195121951219513,0.5219399538106236,35.04562037687854,1.0,0.01184714346431947,2.0606341192307656,0.9947070854645566,0.46790890269151136,0.514712490360346,0.6703902667603843
frozenset({'22579'}),frozenset({'22578'}),0.014893157781135334,0.02336499028707101,0.012195121951219513,0.8188405797101449,35.04562037687854,1.0,0.01184714346431947,5.391025253615367,0.9861526917080964,0.46790890269151136,0.8145065265035861,0.6703902667603843
frozenset({'22138'}),frozenset({'22617'}),0.046082451974962226,0.022879343837686163,0.01678178286207641,0.36416861826697894,15.916917060668995,1.0,0.015727446598457588,1.5367606636512268,0.982447345857241,0.32161323681489146,0.3492805850300229,0.5488295921523574
frozenset({'22617'}),frozenset({'22138'}),0.022879343837686163,0.046082451974962226,0.01678178286207641,0.7334905660377359,15.916917060668995,1.0,0.015727446598457588,3.579301242147045,0.9591177479602557,0.32161323681489146,0.7206158598150991,0.5488295921523574
frozenset({'47590B'}),frozenset({'47590A'}),0.019371897258795595,0.01915605439240233,0.013706022015972373,0.7075208913649026,36.93458354584331,1.0,0.013334932898398854,3.35355215688693,0.9921448319757916,0.5521739130434784,0.7018087230441974,0.7115069245556908
frozenset({'47590A'}),frozenset({'47590B'}),0.01915605439240233,0.019371897258795595,0.013706022015972373,0.7154929577464789,36.93458354584331,1.0,0.013334932898398854,3.4467621432982933,0.9919265022553811,0.5521739130434784,0.7098726403432426,0.7115069245556908
frozenset({'20724'}),frozenset({'22356'}),0.039876969566155836,0.0262788689833801,0.01737535074465789,0.435723951285521,16.580772618528286,1.0,0.016327429085974645,1.725611308923938,0.9787174661820041,0.3561946902654867,0.42049522112625515,0.5484574581889616
frozenset({'22356'}),frozenset({'20724'}),0.0262788689833801,0.039876969566155836,0.01737535074465789,0.6611909650924024,16.580772618528282,1.0,0.016327429085974645,2.8338176716441335,0.9650495913425546,0.3561946902654867,0.64711914601767,0.5484574581889616
frozenset({'20724'}),frozenset({'20719'}),0.039876969566155836,0.028653140513706023,0.015594647096913447,0.3910690121786198,13.648382172682075,1.0,0.014452046684673606,1.5951673981341583,0.9652213449673164,0.2945973496432212,0.3731065459526794,0.4676625663529634
frozenset({'20719'}),frozenset({'20724'}),0.028653140513706023,0.039876969566155836,0.015594647096913447,0.544256120527307,13.648382172682075,1.0,0.014452046684673606,2.1067162361998815,0.9540682957059864,0.2945973496432212,0.5253276246620611,0.4676625663529634
frozenset({'20724'}),frozenset({'23204'}),0.039876969566155836,0.02293330455428448,0.011385711202244766,0.2855209742895805,12.450058107140014,1.0,0.01047120051448218,1.3675232726029998,0.9578762935421379,0.22140608604407136,0.2687510186963332,0.3909957812624373
frozenset({'23204'}),frozenset({'20724'}),0.02293330455428448,0.039876969566155836,0.011385711202244766,0.4964705882352941,12.450058107140014,1.0,0.01047120051448218,1.9067863922167465,0.9412654161923709,0.22140608604407136,0.4755574069115085,0.3909957812624373
frozenset({'22356'}),frozenset({'20719'}),0.0262788689833801,0.028653140513706023,0.010576300453270019,0.40246406570841886,14.046071686833178,1.0,0.009823328327747958,1.625587355910052,0.9538724051549131,0.23844282238442815,0.38483773488741835,0.38578947164893634
frozenset({'20719'}),frozenset({'22356'}),0.028653140513706023,0.0262788689833801,0.010576300453270019,0.3691148775894538,14.046071686833178,1.0,0.009823328327747958,1.5434206584173886,0.9562039637253713,0.23844282238442815,0.35208849606471365,0.38578947164893634
frozenset({'21932'}),frozenset({'21933'}),0.01721346859486294,0.015270882797323549,0.010738182603064968,0.6238244514106583,40.850582097322686,1.0,0.010475317741617406,2.6177382365637816,0.9926067497758931,0.49379652605459057,0.6179908342124127,0.6635023317123963
frozenset({'21933'}),frozenset({'21932'}),0.015270882797323549,0.01721346859486294,0.010738182603064968,0.7031802120141343,40.850582097322686,1.0,0.010475317741617406,3.311054623662545,0.9906486236872345,0.49379652605459057,0.6979814247540732,0.6635023317123963
frozenset({'23298'}),frozenset({'47566'}),0.05444636304770127,0.07441182818907835,0.02099071875674509,0.3855302279484638,5.181034216345853,1.0,0.016939265344119356,1.506320105414871,0.8534559133225857,0.19459729864932468,0.33613048355045366,0.3338093489270963
frozenset({'47566'}),frozenset({'23298'}),0.07441182818907835,0.05444636304770127,0.02099071875674509,0.2820884699057288,5.181034216345854,1.0,0.016939265344119356,1.3170893589466868,0.8718654444791972,0.19459729864932468,0.2407500727211645,0.3338093489270963
frozenset({'84596F'}),frozenset({'84596B'}),0.01554068638031513,0.01947981869199223,0.012141161234621195,0.78125,40.10560941828255,1.0,0.011838431481583544,4.48237797169375,0.9904582328436747,0.5306603773584905,0.7769041329591106,0.7022593490304709
frozenset({'84596B'}),frozenset({'84596F'}),0.01947981869199223,0.01554068638031513,0.012141161234621195,0.6232686980609418,40.10560941828255,1.0,0.011838431481583544,2.613160383946369,0.9944372901876617,0.5306603773584905,0.6173216132682182,0.7022593490304709
frozenset({'22720'}),frozenset({'22722'}),0.06183898122167062,0.035236347938700625,0.016080293546298294,0.2600349040139616,7.379734825707101,1.0,0.013901313687796733,1.3037961618658596,0.921476973295647,0.19853431045969352,0.23300894016369691,0.35819509366088587
frozenset({'22722'}),frozenset({'22720'}),0.035236347938700625,0.06183898122167062,0.016080293546298294,0.4563552833078101,7.379734825707101,1.0,0.013901313687796733,1.7256877331330962,0.8960679376764988,0.19853431045969352,0.4205208852099584,0.35819509366088587
frozenset({'22720'}),frozenset({'22993'}),0.06183898122167062,0.04672998057414202,0.010522339736671703,0.17015706806282724,3.6412826620557905,1.0,0.0076326053454583015,1.1487354808223273,0.7731844366377899,0.10731975784259769,0.12947757190876907,0.19766513911224504
frozenset({'22993'}),frozenset({'22720'}),0.04672998057414202,0.06183898122167062,0.010522339736671703,0.22517321016166283,3.6412826620557905,1.0,0.0076326053454583015,1.2108009571714355,0.760929730294612,0.10731975784259769,0.17410042164476797,0.19766513911224504
frozenset({'22720'}),frozenset({'23243'}),0.06183898122167062,0.020774875890351825,0.011547593352039715,0.1867364746945899,8.988572335169195,1.0,0.010262896191973712,1.2040686611906188,0.9473295196156324,0.16249050873196658,0.1694825783347187,0.37129031526937284
frozenset({'23243'}),frozenset({'22720'}),0.020774875890351825,0.06183898122167062,0.011547593352039715,0.5558441558441558,8.988572335169193,1.0,0.010262896191973712,2.1122338726880514,0.907602966222372,0.16249050873196658,0.5265675771370008,0.37129031526937284
frozenset({'23254'}),frozenset({'23256'}),0.014893157781135334,0.01748327217785452,0.011547593352039715,0.7753623188405797,44.34881016281983,1.0,0.011287212220964394,4.373784143208261,0.9922289023401345,0.5544041450777202,0.7713650314561524,0.7179280730005368
frozenset({'23256'}),frozenset({'23254'}),0.01748327217785452,0.014893157781135334,0.011547593352039715,0.6604938271604939,44.348810162819824,1.0,0.011287212220964394,2.901587426171929,0.9948446200088694,0.5544041450777202,0.6553610651258913,0.7179280730005368
frozenset({'23206'}),frozenset({'23207'}),0.04672998057414202,0.03491258363911073,0.01661990071228146,0.35565819861431874,10.187106239135325,1.0,0.014988436357032706,1.497787997434642,0.946045378825861,0.2556016597510374,0.33234876917643585,0.4158507376379167
frozenset({'23207'}),frozenset({'23206'}),0.03491258363911073,0.04672998057414202,0.01661990071228146,0.4760432766615147,10.187106239135325,1.0,0.014988436357032706,1.8193678541844547,0.9344611496973811,0.2556016597510374,0.45035854200674685,0.4158507376379167
frozenset({'23201'}),frozenset({'23207'}),0.040578458881933954,0.03491258363911073,0.012464925534211094,0.30718085106382975,8.79857114669999,1.0,0.011048226694549359,1.3929860596994024,0.9238328975111877,0.19777397260273968,0.2821177261344643,0.33210665427998287
frozenset({'23207'}),frozenset({'23201'}),0.03491258363911073,0.040578458881933954,0.012464925534211094,0.357032457496136,8.79857114669999,1.0,0.011048226694549359,1.4921772526523767,0.9184092210091651,0.19777397260273968,0.3298383297141953,0.33210665427998287
frozenset({'23207'}),frozenset({'23208'}),0.03491258363911073,0.03221454780919491,0.013166414849989207,0.37712519319938176,11.706673501458864,1.0,0.012041721755204559,1.5537399195222108,0.9476640375440543,0.24399999999999997,0.35639164094624715,0.3929177054774128
frozenset({'23208'}),frozenset({'23207'}),0.03221454780919491,0.03491258363911073,0.013166414849989207,0.4087102177554438,11.706673501458864,1.0,0.012041721755204559,1.6321733358851298,0.9450220970992701,0.24399999999999997,0.38731997514363353,0.3929177054774128
frozenset({'23207'}),frozenset({'23209'}),0.03491258363911073,0.05428448089790632,0.014515432764947118,0.41576506955177744,7.659004243472704,1.0,0.012620221285293255,1.6187247112673402,0.9008870177393156,0.19436416184971098,0.3822297311955688,0.3415803478971611
frozenset({'23209'}),frozenset({'23207'}),0.05428448089790632,0.03491258363911073,0.014515432764947118,0.2673956262425447,7.659004243472703,1.0,0.012620221285293255,1.317337775928161,0.9193406545856246,0.19436416184971098,0.24089324828218275,0.3415803478971611
frozenset({'23206'}),frozenset({'23199'}),0.04672998057414202,0.03874379451759119,0.015972372113101662,0.3418013856812933,8.822093703963409,1.0,0.014161875347926076,1.4604348665750282,0.9301123550812218,0.22981366459627334,0.3152724418685151,0.37702882654538206
frozenset({'23199'}),frozenset({'23206'}),0.03874379451759119,0.04672998057414202,0.015972372113101662,0.4122562674094708,8.82209370396341,1.0,0.014161875347926076,1.6219143932411517,0.9223849143855881,0.22981366459627334,0.3834446477772169,0.37702882654538206
frozenset({'23201'}),frozenset({'23199'}),0.040578458881933954,0.03874379451759119,0.01494711849773365,0.3683510638297872,9.507356427428437,1.0,0.013374955024971477,1.5218203505742556,0.9326643736319964,0.2321877619446773,0.3428922148250599,0.37707246784804127
frozenset({'23199'}),frozenset({'23201'}),0.03874379451759119,0.040578458881933954,0.01494711849773365,0.3857938718662953,9.507356427428437,1.0,0.013374955024971477,1.5620513980108197,0.9308842799582854,0.2321877619446773,0.359816199855241,0.37707246784804127
frozenset({'23209'}),frozenset({'23199'}),0.05428448089790632,0.03874379451759119,0.011439671918843082,0.21073558648111332,5.439208758590518,1.0,0.009336485145440495,1.2179140336464775,0.8629970781954142,0.1402116402116402,0.1789239861158635,0.25300010521827254
frozenset({'23199'}),frozenset({'23209'}),0.03874379451759119,0.05428448089790632,0.011439671918843082,0.2952646239554318,5.439208758590519,1.0,0.009336485145440495,1.3419441555638405,0.8490449529837673,0.1402116402116402,0.25481250776800535,0.25300010521827254
frozenset({'23200'}),frozenset({'23199'}),0.02536153680120872,0.03874379451759119,0.016835743578674726,0.6638297872340426,17.133835121199553,1.0,0.01585314140819837,2.8594330163084316,0.9661387130936461,0.35616438356164387,0.6502803198058424,0.5491850886030938
frozenset({'23199'}),frozenset({'23200'}),0.03874379451759119,0.02536153680120872,0.016835743578674726,0.43454038997214495,17.133835121199553,1.0,0.01585314140819837,1.7236217157062372,0.9795889432972625,0.35616438356164387,0.4198262931548992,0.5491850886030938
frozenset({'23203'}),frozenset({'23199'}),0.05827757392618174,0.03874379451759119,0.01737535074465789,0.2981481481481481,7.695378107912926,1.0,0.015117456395478172,1.3695998706081811,0.9238941807377964,0.2181571815718157,0.26985974410471997,0.37330805736098216
frozenset({'23199'}),frozenset({'23203'}),0.03874379451759119,0.05827757392618174,0.01737535074465789,0.4484679665738162,7.695378107912927,1.0,0.015117456395478172,1.7074664189924285,0.9051196386121043,0.2181571815718157,0.4143369445648614,0.37330805736098216
frozenset({'23202'}),frozenset({'23199'}),0.04165767321390028,0.03874379451759119,0.015324843513921865,0.3678756476683938,9.495085658204282,1.0,0.013710867182841549,1.5206758004762695,0.933572833396777,0.23548922056384747,0.34239763683567276,0.3817094115779295
frozenset({'23199'}),frozenset({'23202'}),0.03874379451759119,0.04165767321390028,0.015324843513921865,0.3955431754874652,9.495085658204282,1.0,0.013710867182841549,1.585460347079308,0.9307428719617583,0.23548922056384747,0.36926836307059147,0.3817094115779295
frozenset({'23206'}),frozenset({'23208'}),0.04672998057414202,0.03221454780919491,0.016404057845888192,0.3510392609699769,10.896917226625815,1.0,0.014898672652559744,1.491285056222842,0.9527530582087507,0.2622950819672131,0.32943738970145586,0.43012599564411735
frozenset({'23208'}),frozenset({'23206'}),0.03221454780919491,0.04672998057414202,0.016404057845888192,0.5092127303182579,10.896917226625813,1.0,0.014898672652559744,1.9423283330963723,0.938463090399542,0.2622950819672131,0.485153986089548,0.43012599564411735
frozenset({'23206'}),frozenset({'23209'}),0.04672998057414202,0.05428448089790632,0.02050507230736024,0.4387990762124711,8.083324533170492,1.0,0.017968359569523695,1.6851638673712206,0.9192448175800081,0.25469168900804284,0.40658589982708626,0.4082663373110069
frozenset({'23209'}),frozenset({'23206'}),0.05428448089790632,0.04672998057414202,0.02050507230736024,0.37773359840954274,8.083324533170492,1.0,0.017968359569523695,1.531932331537401,0.926587866448044,0.25469168900804284,0.3472296527638201,0.4082663373110069
frozenset({'23206'}),frozenset({'23203'}),0.04672998057414202,0.05827757392618174,0.012518886250809411,0.2678983833718245,4.596937815413566,1.0,0.009795576353330813,1.2863274778863196,0.8208208247285844,0.13535589264877482,0.22259298880624864,0.24135659909331963
frozenset({'23203'}),frozenset({'23206'}),0.05827757392618174,0.04672998057414202,0.012518886250809411,0.21481481481481482,4.5969378154135665,1.0,0.009795576353330813,1.2140703077593473,0.8308858978716005,0.13535589264877482,0.17632447346021443,0.24135659909331963
frozenset({'23201'}),frozenset({'23203'}),0.040578458881933954,0.05827757392618174,0.01586445067990503,0.39095744680851063,6.708540189125295,1.0,0.013499636542602597,1.5462342017631252,0.8869263791005716,0.19115734720416125,0.35326744237080676,0.33158983451536644
frozenset({'23203'}),frozenset({'23201'}),0.05827757392618174,0.040578458881933954,0.01586445067990503,0.27222222222222225,6.708540189125296,1.0,0.013499636542602597,1.3182891404675716,0.9035956349076417,0.19115734720416125,0.24144106986626676,0.33158983451536644
frozenset({'23201'}),frozenset({'23202'}),0.040578458881933954,0.04165767321390028,0.014137707748758903,0.3484042553191489,8.363507331055011,1.0,0.01244730356913161,1.4707621015166263,0.9176705965189467,0.20760697305863707,0.3200803862373011,0.34389124683055894
frozenset({'23202'}),frozenset({'23201'}),0.04165767321390028,0.040578458881933954,0.014137707748758903,0.3393782383419689,8.36350733105501,1.0,0.01244730356913161,1.4523008426336215,0.9187040093528643,0.20760697305863707,0.31143743042482386,0.34389124683055894
frozenset({'23209'}),frozenset({'23208'}),0.05428448089790632,0.03221454780919491,0.01721346859486294,0.31709741550695825,9.843298666959715,1.0,0.015464718589680009,1.4171647232954148,0.9499770515601182,0.24844236760124608,0.2943657264664037,0.4257178869829598
frozenset({'23208'}),frozenset({'23209'}),0.03221454780919491,0.05428448089790632,0.01721346859486294,0.5343383584589614,9.843298666959715,1.0,0.015464718589680009,2.0309070679998196,0.9283132314269659,0.24844236760124608,0.5076091783043177,0.4257178869829598
frozenset({'23203'}),frozenset({'23208'}),0.05827757392618174,0.03221454780919491,0.010738182603064968,0.18425925925925926,5.719753086419753,1.0,0.008860796911616096,1.1863885225494546,0.8762319504927801,0.13464140730717183,0.1571058038802672,0.2587962962962963
frozenset({'23208'}),frozenset({'23203'}),0.03221454780919491,0.05827757392618174,0.010738182603064968,0.3333333333333333,5.719753086419753,1.0,0.008860796911616096,1.4125836391107274,0.852634513521048,0.13464140730717183,0.2920773168309267,0.2587962962962963
frozenset({'23202'}),frozenset({'23208'}),0.04165767321390028,0.03221454780919491,0.011277789769048132,0.2707253886010363,8.403823955702519,1.0,0.009935806663679124,1.3270521653486709,0.9193025561446614,0.18017241379310345,0.24645011996400357,0.3104045703474193
frozenset({'23208'}),frozenset({'23202'}),0.03221454780919491,0.04165767321390028,0.011277789769048132,0.3500837520938023,8.403823955702519,1.0,0.009935806663679124,1.4745628069363441,0.9103325005368936,0.18017241379310345,0.3218328881645464,0.3104045703474193
frozenset({'23298'}),frozenset({'23209'}),0.05444636304770127,0.05428448089790632,0.010144614720483489,0.18632309217046583,3.4323454712754202,1.0,0.007189022165660076,1.1622740058148753,0.7494593731521246,0.1029009304871374,0.13961768481701886,0.18660090990233036
frozenset({'23209'}),frozenset({'23298'}),0.05428448089790632,0.05444636304770127,0.010144614720483489,0.18687872763419486,3.4323454712754207,1.0,0.007189022165660076,1.1628691427555167,0.7493310850019788,0.1029009304871374,0.14005801406819035,0.18660090990233036
frozenset({'23298'}),frozenset({'23203'}),0.05444636304770127,0.05827757392618174,0.011007986186056551,0.20218037661050547,3.46926549939434,1.0,0.00783498423853241,1.1803700967807238,0.7527384177434028,0.10822281167108755,0.15280808728775425,0.19553463274969718
frozenset({'23203'}),frozenset({'23298'}),0.05827757392618174,0.05444636304770127,0.011007986186056551,0.18888888888888888,3.4692654993943397,1.0,0.00783498423853241,1.1657510592562588,0.7558007846732551,0.10822281167108755,0.14218392335153163,0.19553463274969718
frozenset({'23203'}),frozenset({'23209'}),0.05827757392618174,0.05428448089790632,0.023904597453054177,0.4101851851851852,7.556214564465062,1.0,0.020741029604482042,1.6034109272060617,0.9213528082702429,0.2696287279367011,0.37632955904666504,0.4252715190339445
frozenset({'23209'}),frozenset({'23203'}),0.05428448089790632,0.05827757392618174,0.023904597453054177,0.4403578528827038,7.556214564465061,1.0,0.020741029604482042,1.6827224877979774,0.9174625818744881,0.2696287279367011,0.40572494439733364,0.4252715190339445
frozenset({'23202'}),frozenset({'23209'}),0.04165767321390028,0.05428448089790632,0.013382257716382474,0.3212435233160622,5.917778304267659,1.0,0.01112089255055128,1.3933060701275122,0.8671407294391166,0.1620915032679739,0.28228260721746345,0.28388219903377665
frozenset({'23209'}),frozenset({'23202'}),0.05428448089790632,0.04165767321390028,0.013382257716382474,0.24652087475149106,5.917778304267659,1.0,0.01112089255055128,1.2718896843625547,0.8787184385962975,0.1620915032679739,0.21376829115397705,0.28388219903377665
frozenset({'23203'}),frozenset({'23200'}),0.05827757392618174,0.02536153680120872,0.014623354198143751,0.25092592592592594,9.893955870764382,1.0,0.013145345362329731,1.30112427719987,0.9545574873580502,0.21188428459734165,0.23143390871770897,0.4137608353033885
frozenset({'23200'}),frozenset({'23203'}),0.02536153680120872,0.05827757392618174,0.014623354198143751,0.5765957446808511,9.893955870764382,1.0,0.013145345362329731,2.22416854399344,0.9223196362181759,0.21188428459734165,0.5503937852638972,0.4137608353033885
frozenset({'23202'}),frozenset({'23200'}),0.04165767321390028,0.02536153680120872,0.012950571983595942,0.31088082901554404,12.257964943225664,1.0,0.011894069371328883,1.4143249879501258,0.9583427177177176,0.23952095808383236,0.2929489272127152,0.4107595634439422
frozenset({'23200'}),frozenset({'23202'}),0.02536153680120872,0.04165767321390028,0.012950571983595942,0.5106382978723404,12.257964943225664,1.0,0.011894069371328883,1.9583517112585516,0.9423190492009005,0.23952095808383236,0.4893664941537281,0.4107595634439422
frozenset({'23202'}),frozenset({'23203'}),0.04165767321390028,0.05827757392618174,0.02309518670407943,0.5544041450777203,9.513164459796585,1.0,0.020667478573763637,2.1134003282819416,0.9337816788751367,0.300561797752809,0.526828880161604,0.4753502206870083
frozenset({'23203'}),frozenset({'23202'}),0.05827757392618174,0.04165767321390028,0.02309518670407943,0.3962962962962963,9.513164459796585,1.0,0.020667478573763637,1.5874382100137852,0.9502614380485005,0.300561797752809,0.3700542208875542,0.4753502206870083
frozenset({'23173'}),frozenset({'23175'}),0.019102093675804014,0.014677314914742067,0.010360457586876754,0.5423728813559322,36.953140578265206,1.0,0.010080090142466075,2.153112534075193,0.9918857960171636,0.44239631336405527,0.5355560918558672,0.6241276171485544
frozenset({'23175'}),frozenset({'23173'}),0.014677314914742067,0.019102093675804014,0.010360457586876754,0.7058823529411765,36.953140578265206,1.0,0.010080090142466075,3.335052881502267,0.9874315443592553,0.44239631336405527,0.7001546795415273,0.6241276171485544
frozenset({'23175'}),frozenset({'23174'}),0.014677314914742067,0.014461472048348802,0.011115907619253183,0.7573529411764706,52.37039069359087,1.0,0.010903652039868827,4.061613327315896,0.9955167536873,0.6167664670658682,0.7537924170982453,0.7630048287971904
frozenset({'23174'}),frozenset({'23175'}),0.014461472048348802,0.014677314914742067,0.011115907619253183,0.7686567164179104,52.37039069359087,1.0,0.010903652039868827,4.259136767787889,0.9952987254889453,0.6167664670658682,0.7652106390282977,0.7630048287971904
frozenset({'23172'}),frozenset({'23171'}),0.01208720051802288,0.014569393481545435,0.010900064752859918,0.9017857142857143,61.89589947089947,1.0,0.010723961572422502,10.033475266369722,0.9958812573413777,0.6917808219178081,0.9003336358089398,0.8249669312169312
frozenset({'23171'}),frozenset({'23172'}),0.014569393481545435,0.01208720051802288,0.010900064752859918,0.7481481481481481,61.89589947089947,1.0,0.010723961572422502,3.922594939119614,0.9983897743623885,0.6917808219178081,0.745066718455401,0.8249669312169312
frozenset({'23172'}),frozenset({'23170'}),0.01208720051802288,0.017699115044247787,0.010630261169868337,0.8794642857142858,49.689732142857146,1.0,0.010416328417336957,8.149459193706987,0.991863976692112,0.5549295774647888,0.8772924710424711,0.7400370209059235
frozenset({'23170'}),frozenset({'23172'}),0.017699115044247787,0.01208720051802288,0.010630261169868337,0.6006097560975611,49.68973214285715,1.0,0.010416328417336957,2.4735526582449507,0.9975305254493072,0.5549295774647888,0.5957231811230064,0.7400370209059235
frozenset({'23173'}),frozenset({'23174'}),0.019102093675804014,0.014461472048348802,0.010576300453270019,0.5536723163841808,38.286027489670296,1.0,0.010300056059512439,2.2081053094612946,0.9928462528151321,0.460093896713615,0.5471230490161869,0.6425077999831352
frozenset({'23174'}),frozenset({'23173'}),0.014461472048348802,0.019102093675804014,0.010576300453270019,0.7313432835820896,38.286027489670296,1.0,0.010300056059512439,3.651119984651174,0.9881712211822968,0.460093896713615,0.726111438625992,0.6425077999831352
frozenset({'23170'}),frozenset({'23171'}),0.017699115044247787,0.014569393481545435,0.012357004101014462,0.6981707317073171,47.92037037037037,1.0,0.012099138729659675,3.2648609993742745,0.9967740666430623,0.6205962059620597,0.6937082466323514,0.7731594399277326
frozenset({'23171'}),frozenset({'23170'}),0.014569393481545435,0.017699115044247787,0.012357004101014462,0.8481481481481482,47.92037037037037,1.0,0.012099138729659675,6.468810705806176,0.9936083183205731,0.6205962059620597,0.8454120787454121,0.7731594399277326
frozenset({'23300'}),frozenset({'23301'}),0.03426505503993093,0.04079430174832722,0.024983811785020505,0.7291338582677166,17.87342415531392,1.0,0.02358599279029852,3.5412535952896067,0.9775467032313897,0.4989224137931034,0.7176141236170862,0.6707838603507895
frozenset({'23301'}),frozenset({'23300'}),0.04079430174832722,0.03426505503993093,0.024983811785020505,0.6124338624338624,17.87342415531392,1.0,0.02358599279029852,2.4917939194191545,0.984200795889524,0.4989224137931034,0.5986827031694887,0.6707838603507895
frozenset({'23322'}),frozenset({'23321'}),0.027573926181739695,0.03140513706022016,0.015162961364126915,0.5499021526418786,17.50994277106408,1.0,0.014296998433100987,2.1519651085314235,0.9696259859740544,0.34605911330049255,0.5353084508500999,0.5163600110288431
frozenset({'23321'}),frozenset({'23322'}),0.03140513706022016,0.027573926181739695,0.015162961364126915,0.4828178694158075,17.50994277106408,1.0,0.014296998433100987,1.8802391194758388,0.9734612753893279,0.34605911330049255,0.46815275267819456,0.5163600110288431
frozenset({'23343'}),frozenset({'23344'}),0.020774875890351825,0.031620979926613425,0.013220375566587525,0.6363636363636364,20.12472851380701,1.0,0.012563453633080824,2.663042305201813,0.9704713097009344,0.33746556473829203,0.6244896305076847,0.5272261867825008
frozenset({'23344'}),frozenset({'23343'}),0.031620979926613425,0.020774875890351825,0.013220375566587525,0.4180887372013652,20.12472851380701,1.0,0.012563453633080824,1.682773966945026,0.9813408479406474,0.33746556473829203,0.4057431243630187,0.5272261867825008
frozenset({'23295'}),frozenset({'23293'}),0.019371897258795595,0.025091733218217137,0.01327433628318584,0.6852367688022285,27.30926408482344,1.0,0.01278826180523743,3.0972749360589393,0.9824136047446427,0.42560553633217996,0.6771355399038522,0.6071345134333723
frozenset({'23293'}),frozenset({'23295'}),0.025091733218217137,0.019371897258795595,0.01327433628318584,0.5290322580645161,27.309264084823436,1.0,0.01278826180523743,2.0821555606148863,0.988177474900337,0.42560553633217996,0.5197284876713594,0.6071345134333723
frozenset({'23294'}),frozenset({'23295'}),0.01570256853011008,0.019371897258795595,0.01041441830347507,0.6632302405498282,34.23672094114043,1.0,0.01011022975921058,2.911865080588678,0.9862787042683836,0.4223194748358862,0.6565774950679257,0.6004173486871703
frozenset({'23295'}),frozenset({'23294'}),0.019371897258795595,0.01570256853011008,0.01041441830347507,0.5376044568245125,34.23672094114043,1.0,0.01011022975921058,2.1286914331186173,0.9899691765013804,0.4223194748358862,0.5302278270857884,0.6004173486871703
frozenset({'23295'}),frozenset({'23296'}),0.019371897258795595,0.01721346859486294,0.01025253615368012,0.5292479108635098,30.746151360885776,1.0,0.00991907860859293,2.0876944661209715,0.9865876792349553,0.38934426229508196,0.521002705985975,0.5624295980649837
frozenset({'23296'}),frozenset({'23295'}),0.01721346859486294,0.019371897258795595,0.01025253615368012,0.5956112852664577,30.74615136088578,1.0,0.00991907860859293,2.424964068018947,0.9844209023629739,0.38934426229508196,0.5876227556571834,0.5624295980649837
frozenset({'23294'}),frozenset({'23293'}),0.01570256853011008,0.025091733218217137,0.010900064752859918,0.6941580756013745,27.664811735579942,1.0,0.010506060092461623,3.187621411612346,0.9792294151842682,0.3646209386281588,0.686286459126843,0.564283338875956
frozenset({'23293'}),frozenset({'23294'}),0.025091733218217137,0.01570256853011008,0.010900064752859918,0.43440860215053767,27.664811735579942,1.0,0.010506060092461623,1.7402977400513264,0.9886601960688678,0.3646209386281588,0.4253856814348865,0.564283338875956
frozenset({'23293'}),frozenset({'23296'}),0.025091733218217137,0.01721346859486294,0.011601554068638031,0.46236559139784944,26.8606869585735,1.0,0.01116963830689557,1.827982948413555,0.9875502168285747,0.37785588752196836,0.4529489452470733,0.5681733913102099
frozenset({'23296'}),frozenset({'23293'}),0.01721346859486294,0.025091733218217137,0.011601554068638031,0.6739811912225705,26.8606869585735,1.0,0.01116963830689557,2.990343625994122,0.9796337653018097,0.37785588752196836,0.6655902715302306,0.5681733913102099
frozenset({'23355'}),frozenset({'23356'}),0.03879775523418951,0.024228361752644076,0.01176343621843298,0.3031988873435327,12.51421331904309,1.0,0.010823430169428497,1.4003588980036905,0.957229206377983,0.22947368421052633,0.2858973500110793,0.3943611363221004
